PROD_CD,PROD_NAME,MODEL_NAME,UNIT_PRICE
USB-PCI312,[LANstar] USB3.0 2포트 PCI-Express 카드 [30729] (100개),LS-PCIE-EX302-N,8500
USB-PCI321,[LANstar] PCI-e M.2 NVMe 확장카드 [30798] (100개),LS-PCIE-M2SSD,4400
USB-PCI325,[LANstar] M.2 SSD PCI-Express 카드 (쿠팡바코드),LS-PCIE-M2SATAN(C),7000
USB-PCI326,"[LANstar] PCI 2포트 RS-422/485 카드, MCS9865 [30806] (100개)",LS-4248PCI,37000
USB-PCI330,[LANstar] PCIe USB3.2 Type-C 20Gbps 1채널 카드 [30817] (100개),LS-UCP1,33000
USB-PCI331,[LANstar] PCIe USB3.2 Type-C 20Gbps 2채널 카드 [30818] (20개),LS-UCP2,185000
USB-PCI364,[LANstar] PCIe 유선랜카드 2.5Gbps 4포트 (Realtek RTL8125B) [30970],LS-EX425G,77000
USB-PCM001,[LANstar] PCMCIA랜카드 RJ45 10／100M 1Port[30054] ★★할인제외★★,LS-500PCM,3000
USB-PCM003,[LANstar] PCMCIA USB 2.0 카드 4Port VIA[30055] ★★할인제외★★,LUS-PCM-204U,5000
USB-PCM004,[LANstar] PCMCIA SATA카드 SATA 2Port[30057] ★★할인제외★★,LUS-PCM-702SA,7000
USB-PCM006,[LANstar] PCMCIA시리얼카드 Serial 1Port[30058],LUS-PH-0300A,20000
USB-PCM007,[LANstar] 노트북용 EXPRESS카드 USB2.O 4Port[30067] ★★할인제외★★,LUS-EXP-204U,5000
USB-PCM027,"[LANstar] 노트북용 EXPRESS 시리얼카드,Serial 2Port, Oxford[30070] ★★할인제외★★",LS-EXP-PX901,9000
USB-PCM028,"[LANstar] 노트북용 EXPRESS Parallel카드, 1284 1Port, Oxford[30069] ★★할인제외★★",LS-EXP-PX1284,9000
USB-PS2008,[LANstar] USB TO PS2 Y 젠더 [30101] ★★할인제외★★,LS-PS211G,500
USB-PS2009,"[LANstar] USB 2.0 TO PS2, LS-PS200(150개)[30010]",LS-PS200,2500
USB-SAT001,"[LANstar] USB 3.0 To SATA 컨버터, USB 보조전원 [12V 아답터 별도구매] [30178] (250개)",LS-USB3.0-SATA,8000
USB-리피터005,[LANstar] USB링크케이블 Easy Copy 1.8M(100개)[30030],LS-COPY7,11000
USB-리피터016,[LANstar] USB리피터 USB2.0 A／M-B／M10M (25개) [30022],LS-EXT20-10MAB,9200
USB-리피터017,[LANstar] USB리피터 USB2.0 A／M-A／F 10M(25개)[30020],LS-EXT20-10MAA,8500
USB-리피터018,[LANstar] USB리피터 도킹볼 A／M-A／F*2port 1.8M(30개)[30028],LS-DOCK20-1.8M,3300
USB-리피터023,[LANstar] [USB3.0] 리피터 도킹볼 A／M-A／F*2port 1.8M [30029] (24개),LS-DOCK30-1.8M,6500
USB-리피터027,[LANstar] USB리피터 USB2.0 A／M-A／F 15M(25개)[30021],LS-EXT20-15MAA,13000
USB-리피터036,[LANstar] USB 2.0 리피터 5M(60개)[30019],LS-EXT200,6000
USB-리피터056,[LANstar] USB2.0 Power형 리피터 A/M-A/F 10M(16개)[30023],LS-EXT20P-10M,12500
USB-리피터057,[LANstar] USB2.0 Power형 리피터 A/M-A/F 15M [30024] (16개),LS-EXT20P-15M,17000
USB-리피터058,[LANstar] USB2.0 Power형 리피터 A/M-A/F 20M [30025] (16개),LS-EXT20P-20M,22000
USB-리피터059,[LANstar] USB2.0 Power형 리피터 A/M-A/F 30M [30026],LS-EXT20P-30M,30000
USB-리피터069,"[LANstar] USB Extender, 랜선 최대 60M 증폭-중국산 [30033]",LS-USB-1060M,13500
USB-리피터094,[LANstar] USB 3.0 리피터 5M(30개)[30111],LS-EXT300,12500
USB-리피터095,"[LANstar] USB 3.0 리피터, Power type, 10M(14개)[30112]",LS-EXT30P-10M,31000
USB-리피터096,"[LANstar] USB 3.0 리피터, Power type, 15M(14개)[30113]",LS-EXT30P-15M,42000
USB-리피터097,"[LANstar] USB 3.0 리피터, Power type, 20M(14개)[30114]",LS-EXT30P-20M,52000
USB-리피터167,[LANstar] 스마트 USB KM LINK 케이블 1.5M /데이터공유(윈도우/MAC/안드로이드) [60108],LS-COPY10 ★★단종★★,20000
USB-리피터201,[LANstar] USB3.0 KM데이터 통신 컨버터 케이블 1.5m [30354] (100개),LS-COPY30,27000
USB-리피터210,"[LANstar] USB2.0 4포트 리피터 , RJ45 , 50M , 아답터포함 [30397] ★★할인제외★★",LS-2050P,65000
USB-리피터226,[LANstar] USB2.0 리피터 케이블 5M (20개) [30577],LS-EXT205,8000
USB-리피터228,[LANstar] USB2.0 리피터 케이블 10M (20개) [30578],LS-EXT210,10000
USB-리피터229,[LANstar] USB2.0 리피터 케이블 15M (20개) [30579],LS-EXT215,14000
USB-리피터230,[LANstar] USB2.0 리피터 케이블 20M (20개) [30580],LS-EXT220,18000
USB-리피터231,[LANstar] USB2.0 리피터 케이블 30M (10개) [30581],LS-EXT230,24000
USB-리피터233,[LANstar] USB2.0 A to B 리피터 케이블 10M (20개) [30623],LS-EXT210AB,10000
USB-리피터242,"[LANstar] USB3.0 연장 리피터 케이블 5m , 아답터포함 [30634] (32개)",LS-EXT305,15000
USB-리피터243,"[LANstar] USB3.0 연장 리피터 케이블 10m , 아답터포함 [30635] (32개)",LS-EXT310,27000
USB-리피터244,"[LANstar] USB3.0 연장 리피터 케이블 15m , 아답터포함 [30636] (16개)",LS-EXT315,37000
USB-리피터245,"[LANstar] USB3.0 연장 리피터 케이블 20m , 아답터포함 [30637] (16개)",LS-EXT320,48000
USB-리피터247,[LANstar] USB2.0 허브 4포트 익스텐더 100M지원 [30688] (25개),LS-USB404,50000
USB-리피터305,[LANstar] USB C 데이터 공유 KM 링크 케이블 [30967] [100개],LS-UC2KM,25000
USB-선택기001,[LANstar] USB수동선택기 2：1 (60개)[30079],LS-U1A2B,4500
USB-선택기002,[LANstar] USB수동선택기 2：1 (60개)[30081],LS-U1B2A,3500
USB-선택기003,[LANstar] USB수동선택기 4：1 (60개)[30080],LS-U1A4B,6000
USB-선택기004,[LANstar] USB수동선택기 4：1 (40개)[30082],LS-U1B4A,6000
USB-선택기006,[LANstar] 수동모니터선택기 2：1 (40개)[30076],LS-MS12,6000
USB-선택기029,[LANstar] USB2.0 수동선택기 USB A/1：USB B/2 [20139] (140개),LS-USB12,8000
USB-선택기030,[LANstar] USB2.0 수동선택기 USB A/1：USB B/4 [20140] (100개),LS-USB14,13500
USB-시리얼001,[LANstar] USB 1.1 시리얼 컨버터[30011] (50개),LS-RS11U,5000
USB-시리얼003,[LANstar] USB 2.0 시리얼 컨버터 [30013] (60개),LS-RS20U,10000
USB-시리얼004,[LANstar] USB 2.0 시리얼 컨버터 케이블+젠더(30개)[30014],LS-RS20C,9000
USB-시리얼011,[LANstar] USB 2.0 시리얼 컨버터 2port 1.8M(30개)[30016],LS-RS202C,13000
USB-시리얼019,[LANstar] USB 2.0 TO RS485 컨버터 [30017] (60개),LS-RS485,11500
USB-시리얼038,[LANstar] USB 2.0 TO 시리얼 컨버터 케이블 1.8M(80개)[30015],LS-RS200C,6300
USB-시리얼060,"[LANstar] USB변환컨버터 , USB2.0 to RS232, PL2303RA Blue with Yellow[30138](120개)",LS-RS20UY,7500
USB-시리얼062,[LANstar] USB 3.1 C-Type 시리얼 컨버터 케이블+젠더[30146],LS-RS31C,10000
USB-시리얼137,[LANstar] USB to 시리얼 컨버터 (FTDI FT232) [30463](100개),LS-RS200CN,6000
USB-시리얼139,[LANstar] USB to RS232 4포트 컨버터 [30470] (50개),LS-RS204C,30000
USB-시리얼140,[LANstar] USB to RS485 시리얼 컨버터 [30498] (100개),LS-RS485N,11000
USB-시리얼142,USB-RS232 USB2.0 TO RS232 시리얼 컨버터 케이블 [OEM],[LS-USB-RS232],4000
USB-시리얼161,[LANstar] USB to 시리얼 컨버터 (Prolific PL2303) / 스크류 Female 타입(100개) [30758],LS-RS200CNF,6000
USB-영상0001,"[LANstar] VHS 영상 USB 변환 이지캡쳐 Easycap 카드, (캠코더 비디오 테이프 디지털 변환 캡처기) [30964]",LS-USB2.0-DVRUVC,20000
USB-응용제087,[LANstar] USB 블루투스 4.0 동글 [60106],LS-BT403,4200
USB-응용제102,"[LANstar] 메모리 램 카드 방열판 , 접착식 알루미늄 방열 , 블랙 [20242](500개)",LS-MHEAT-B,1400
USB-응용제103,"[LANstar] 메모리 램 카드 방열판 , 접착식 알루미늄 방열 , 실버 [20243](500개)",LS-MHEAT-S,1400
USB-응용제118,[LANstar] M.2 SSD 방열판 블랙색상 [30365] (100개),LS-M2HEAT ★★단종★★,3000
USB-응용제119,[LANstar] M.2 SSD 방열판 22110규격 블랙색상 [30367],LS-M10HEAT,4000
USB-응용제142,[LANstar] USB 윈도우10 지문인식 동글 [30495] (96개),LS-WINFG,17000
USB-응용제189,[LANstar] 블루투스 동글 5.3ver [30828] (250개),LS-BT503,6000
USB-응용제201,닌텐도 스위치2 조이콘2 플레이그립 큐티 핸드그립 2개 세트 DOBE [60개],LS-NT2-QT,8500
USB-응용제202,닌텐도 스위치2 조이콘2 플레이그립 핸드그립 2개 세트 DOBE [40개],LS-NT2-GRIP,7900
USB-응용제203,닌텐도 스위치2 강화유리 액정 보호 필름 2매 DOBE [100개],LS-NT2-TF,7900
USB-응용제204,닌텐도 스위치2 케이스 슬림 파우치 실리콘 올인원 보호 키트 10in1 DOBE [20개],LS-NT2-CASE,19900
USB-응용제205,닌텐도 스위치2 본체+조이콘 일체형 보호 클리어 케이스 DOBE [100개],LS-NT2-CC,10900
USB-응용제206,닌텐도 스위치2 조이콘2 충전거치대 LED 라이트 충전독 충전기 DOBE [80개],LS-NT2-DOCK,18800
USB-응용제208,[LANstar] 블루투스 6.0 USB 동글이 이어폰 무선 수신기 [30962],LS-BT60,7700
USB-프린터001,[LANstar] USB 2.0 TO 36P/M 컨버터 1.8M(30개)[30037],LS-PRT11,7500
USB-프린터002,[LANstar] USB 2.0 TO 25P/F 컨버터 1.8M(30개)[30038],LS-PRT25F,7500
USB-프린터009,[LANstar] USB 2.0 TO 36P/M 컨버터 1.8M(80개)[30039],LS-PRT110,6500
USB-프린터010,[LANstar] USB 2.0 TO 25P/F 컨버터 1.8M(80개)[30040],LS-PRT250,6500
USB플래시1001,"[LANstar] SD 메모리카드 보관 하드 케이스, SDXC, micro SDXC [20269] (66개)",LS-SDCASE,7000
cab-잡자재588,[LANstar] 맥미니m4 브라켓 (VESA or 타공) [30888],LS-MINIBR,16000
cab-잡자재591,[LANstar] 맥미니m4 파우치 [30889],LS-MINICASE,18000
com-외장형766,[LANstar] USB3.0 to HDMI 디스플레이링크 컨버터 [30947],LS-UH319FD,49000
com-외장형768,[LANstar] USB to HDMI 듀얼 모니터 컨버터 [30949],LS-UH319D-N,53000
usb-응용제036,[LANstar] USB 영상 캡쳐 편집기／DVR 이지캡쳐 EasyCAP capture [30031] (60개),LS-USB2.0-DVR,12000
usb-응용제085,[LANstar] USB 3.0 TO HDMI 영상 캡쳐 편집기[30173] (20개),LS-HD-CAP,72000
usb-응용제093,"[LANstar] HDMI 캡쳐보드,USB3.0 to HDMI [20172] (20개)",LS-HD-CAP2,76000
usb-응용제097,"[LANstar] 4K HDMI 캡처보드.HDR,4K Pass-Through [60136]",LS-HD-CAP4K,80000
usb-응용제098,"[LANstar] PCIe 캡처카드,1080P, HDMI in, HDMI out [60137]★ ★단종★★",LS-PCIE-CAP,99000
usb-응용제113,[LANstar] USB to 3RCA 비디오 캡쳐카드／DVR EasyCAP capture [20340],LS-USB2.0-DVRN ★★단종★★,23000
usb-응용제114,[LANstar] USB2.0 to HDMI 영상 캡쳐보드 [30341],LS-HD-CAPN,83000
usb-응용제115,[LANstar] USB2.0 to HDMI 영상 캡쳐보드 with HDMI output [30342] (50개),LS-HD-CAP2N,21000
usb-응용제116,"[LANstar] USB3.0 to HDMI 영상 캡쳐보드 with HDMI output, Audio [30343]",LS-HD-CAP3N,100000
usb-응용제127,"[LANstar] HDMI 캡처보드, 4K PASS-Through [30406] (50개)",LS-HD-CAP4KN,75000
usb-응용제135,[LANstar] HDMI 외장형 캡쳐보드 영상 녹화 4K 60hz Pass-Through [30467] (28개),LS-HD-CAPG,75000
